treatment,run_id,problem,arg_type,arg_mut_rate,mem_searching,solution_found,solution_length,update_found,update_first_solution_found,program
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24244,grade,Numeric,0.005,0,True,90,99,80,"[Set-14-Num(11,14,9),LoadThreshC-Num(3,9,8),Set-0-Num(8,15,0),Set-4-Num(10,3,8),Inc-Num(14,1,11),Set-3-Num(3,3,0),Set-9-Num(13,11,3),Dec-Num(10,4,8),Break(11,1,2),SubmitA(11,8,6),Not-Num(0,8,14),Set-5-Num(13,10,8),LoadGrade-Num(14,4,5),Set-3-Num(8,7,6),CopyMem-Num(1,13,10),SubmitF(5,4,14),SubmitD(4,12,1),Set-12-Num(14,8,15),TestNumGreater-Num(12,8,1),Break(10,10,4),Add-Num(1,6,5),Set-5-Num(7,10,12),Set-11-Num(2,9,1),TestNumLessTEqu-Num(3,3,9),Add-Num(9,12,12),Set-4-Num(13,13,10),Set-14-Num(7,0,2),Inc-Num(6,12,14),Set-7-Num(2,11,14),TestNumGreaterTEqu-Num(3,2,3),SubmitA(1,11,12),TestNumNEqu-Num(3,7,10),Floor-Num(12,12,10),TestNumNEqu-Num(9,7,11),If-Num(9,12,4),While-Num(14,11,2),LoadThreshC-Num(15,4,4),SubmitB(13,15,9),TestNumNEqu-Num(12,13,13),SubmitF(5,3,3),TestNumLessTEqu-Num(0,15,6),LoadGrade-Num(2,4,7),Set-11-Num(4,5,2),LoadThreshD-Num(7,2,6),TestNumGreater-Num(7,2,14),TestNumGreaterTEqu-Num(15,11,6),TestNumGreater-Num(2,13,8),SwapMem-Num(3,15,9),IfNot-Num(14,12,8),Add-Num(2,6,7),Div-Num(12,11,1),Set-11-Num(13,3,5),SubmitA(5,10,12),Set-11-Num(14,9,15),CopyMem-Num(8,6,10),Div-Num(1,6,8),LoadThreshB-Num(13,7,15),SwapMem-Num(2,12,12),LoadThreshA-Num(9,2,0),Sub-Num(9,15,9),SubmitB(1,11,9),SubmitA(10,7,4),SubmitA(1,8,15),LoadThreshC-Num(2,15,14),While-Num(14,15,6),SubmitB(8,12,2),Set-0-Num(6,8,5),SubmitB(8,2,3),Inc-Num(6,3,6),TestNumLess-Num(12,8,0),IfNot-Num(0,15,12),Set-6-Num(10,1,15),SubmitA(15,8,14),Set-4-Num(6,1,7),Set-13-Num(10,5,5),SubmitA(2,5,7),TestNumLessTEqu-Num(11,8,1),Sub-Num(5,15,8),Set-1-Num(0,2,12),Floor-Num(4,13,5),SubmitD(14,0,6),TestNumGreater-Num(7,2,14),Close(5,12,15),TestNumNEqu-Num(8,5,6),LoadThreshA-Num(5,3,7),Set-0-Num(15,5,11),Mult-Num(11,13,2),IfNot-Num(14,0,7),While-Num(8,7,5),SubmitC(9,2,9)]"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24245,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24246,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24247,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24248,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24249,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24250,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24251,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24252,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24253,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24254,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24255,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24256,grade,Numeric,0.005,0,True,54,100,61,"[LoadThreshD-Num(9,9,14),Div-Num(1,11,14),Dec-Num(6,7,2),LoadThreshC-Num(5,9,9),TestNumLessTEqu-Num(6,11,2),Sub-Num(4,11,6),Countdown-Num(1,0,1),SwapMem-Num(9,0,9),Set-7-Num(15,5,6),Set-0-Num(7,2,2),TestNumLess-Num(4,0,11),LoadThreshD-Num(3,15,11),SubmitA(0,0,15),Countdown-Num(11,9,9),Set-10-Num(11,1,10),SubmitD(14,13,8),SubmitD(12,7,5),LoadThreshD-Num(12,9,13),SwapMem-Num(15,1,2),IfNot-Num(10,12,15),Div-Num(1,3,14),SubmitA(7,4,1),Set-16-Num(3,15,0),SubmitF(15,6,5),TestNumLessTEqu-Num(5,4,10),TestNumLessTEqu-Num(0,7,15),Add-Num(11,1,9),Close(7,6,11),If-Num(9,1,6),If-Num(15,11,8),TestNumLessTEqu-Num(2,10,9),SubmitC(13,12,8),Set-14-Num(7,13,11),Sub-Num(5,9,8),LoadThreshC-Num(7,13,7),TestNumLess-Num(7,13,5),Set-4-Num(9,2,10),LoadThreshC-Num(3,14,0),Countdown-Num(10,5,1),Set-5-Num(15,7,11),TestNumGreaterTEqu-Num(14,14,1),Mult-Num(13,2,7),TestNumNEqu-Num(5,14,0),IfNot-Num(2,0,12),Close(1,12,11),TestNumNEqu-Num(6,2,8),TestNumLessTEqu-Num(12,15,15),SubmitB(14,7,12),Set-6-Num(7,11,6),LoadThreshB-Num(5,5,11),IfNot-Num(8,3,13),Set-16-Num(10,11,7),Close(11,12,6),LoadGrade-Num(2,14,10)]"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24257,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24258,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24259,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24260,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24261,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24262,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24263,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24264,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24265,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24266,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24267,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24268,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24269,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24270,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24271,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24272,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24273,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24274,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24275,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24276,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24277,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24278,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24279,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24280,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24281,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24282,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24283,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24284,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24285,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24286,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24287,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24288,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24289,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24290,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24291,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24292,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24293,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24294,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24295,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24296,grade,Numeric,0.005,0,True,107,100,83,"[SubmitA(14,6,5),Dec-Num(6,9,13),Set-0-Num(13,11,1),TestNumLessTEqu-Num(3,12,11),SwapMem-Num(14,6,14),LoadThreshD-Num(12,14,7),SwapMem-Num(13,8,1),Add-Num(4,12,13),SwapMem-Num(1,6,11),LoadThreshD-Num(12,14,8),SwapMem-Num(13,8,4),Add-Num(4,12,13),Set-1-Num(8,9,0),Set-7-Num(6,4,12),Set-9-Num(12,11,15),Set-2-Num(8,10,10),TestNumNEqu-Num(14,13,5),Set-15-Num(6,0,9),Set-7-Num(11,3,3),SubmitF(0,12,6),TestNumGreater-Num(15,14,15),Set-4-Num(10,11,9),Set-13-Num(15,1,4),Set-7-Num(13,15,2),Set-9-Num(2,13,9),Mod-Num(13,6,0),SubmitB(5,8,6),Inc-Num(1,8,15),Set-2-Num(9,0,14),SubmitC(13,0,4),Set-1-Num(15,9,8),Set-14-Num(5,8,15),Set-8-Num(13,13,13),Set-7-Num(2,6,15),LoadThreshC-Num(10,12,10),LoadThreshA-Num(14,3,2),Close(10,2,14),Add-Num(10,2,0),LoadGrade-Num(6,4,12),Div-Num(15,3,12),SubmitA(8,6,2),Set-6-Num(6,2,6),SwapMem-Num(14,7,1),Set-0-Num(1,3,8),Set-9-Num(8,4,5),Not-Num(11,7,12),Set-10-Num(1,3,13),Set-7-Num(14,2,4),Dec-Num(3,0,10),Set-10-Num(9,15,3),TestNumEqu-Num(7,2,12),TestNumLess-Num(8,5,9),Set-9-Num(1,15,1),TestNumEqu-Num(10,9,5),SubmitD(4,11,7),Mult-Num(15,12,11),Sub-Num(4,10,2),Set-13-Num(6,1,11),TestNumLess-Num(3,4,14),Set-14-Num(1,11,4),SubmitF(1,11,1),Countdown-Num(14,13,10),Not-Num(13,12,1),SubmitB(12,13,4),SubmitA(12,4,14),Mult-Num(9,4,14),CopyMem-Num(8,12,5),Mult-Num(12,9,9),LoadThreshA-Num(3,9,14),TestNumNEqu-Num(12,4,13),TestNumGreater-Num(5,11,9),While-Num(0,6,1),SubmitB(6,4,9),Inc-Num(2,5,6),LoadThreshC-Num(12,13,3),TestNumGreater-Num(2,11,0),Inc-Num(4,3,12),Set-13-Num(10,12,4),Sub-Num(7,14,2),LoadThreshB-Num(10,12,4),TestNumLess-Num(10,4,8),Set-4-Num(12,14,15),Mod-Num(12,2,9),Set-16-Num(5,14,0),TestNumGreater-Num(10,9,11),IfNot-Num(8,0,7),Countdown-Num(5,12,10),Set-1-Num(13,2,12),SubmitB(12,13,5),TestNumGreaterTEqu-Num(6,6,15),LoadGrade-Num(14,0,1),SubmitD(6,13,14),LoadThreshD-Num(10,10,3),Mult-Num(9,4,14),Set-1-Num(5,8,13),CopyMem-Num(8,15,5),SubmitA(7,11,1),SubmitA(1,7,1),TestNumNEqu-Num(11,3,13),TestNumNEqu-Num(4,5,13),TestNumGreater-Num(5,13,11),While-Num(0,5,5),Set-2-Num(3,5,15),SubmitC(10,8,5),Set-12-Num(11,11,11),IfNot-Num(8,9,0),Set-10-Num(1,13,8)]"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24297,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24298,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24299,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24300,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24301,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24302,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24303,grade,Numeric,0.005,0,True,74,100,96,"[TestNumGreater-Num(0,11,8),LoadThreshA-Num(7,1,9),SubmitA(8,1,4),TestNumEqu-Num(6,14,6),TestNumLess-Num(4,7,12),Set-16-Num(0,12,7),Dec-Num(3,5,12),Close(5,3,14),TestNumLess-Num(5,2,0),LoadThreshC-Num(15,0,6),LoadGrade-Num(0,11,11),Countdown-Num(12,5,14),SubmitD(3,11,14),Set-13-Num(12,2,5),SubmitF(12,0,6),TestNumGreater-Num(0,3,2),SubmitC(4,3,10),LoadThreshD-Num(11,6,1),While-Num(2,12,11),TestNumLessTEqu-Num(1,0,10),SubmitC(6,0,14),Set-3-Num(15,14,6),Floor-Num(14,4,13),Set-14-Num(14,0,2),Not-Num(6,1,14),TestNumEqu-Num(15,0,2),Mod-Num(10,7,7),SubmitB(8,11,11),CopyMem-Num(4,7,12),TestNumEqu-Num(8,12,2),Set-8-Num(12,15,15),Set-2-Num(11,3,2),Set-15-Num(9,1,2),LoadThreshC-Num(3,14,4),Set-3-Num(11,7,0),LoadGrade-Num(7,4,7),SubmitA(4,7,9),SubmitC(0,12,9),Sub-Num(5,0,13),SubmitC(3,5,6),Inc-Num(13,15,2),Not-Num(14,14,13),IfNot-Num(10,15,14),Set-8-Num(15,11,15),LoadThreshB-Num(12,1,9),Countdown-Num(3,1,11),Floor-Num(9,7,12),Set-9-Num(10,13,4),Set-3-Num(8,9,6),SubmitC(13,12,14),TestNumEqu-Num(10,12,7),SubmitF(13,11,4),Break(8,12,1),Return(2,11,2),Set-2-Num(7,6,14),Set-4-Num(4,7,3),Set-11-Num(0,9,13),Div-Num(12,4,12),LoadThreshC-Num(6,13,0),Set-5-Num(8,12,0),LoadGrade-Num(0,3,2),Set-1-Num(15,14,5),Mult-Num(2,1,0),Floor-Num(2,2,5),IfNot-Num(14,5,7),Set-15-Num(14,0,15),Mult-Num(6,3,8),Set-8-Num(14,2,1),CopyMem-Num(12,2,8),Set-12-Num(7,1,4),Return(1,1,3),Set-7-Num(10,0,10),Set-5-Num(0,10,10),LoadThreshC-Num(9,10,10)]"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24304,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24305,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24306,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24307,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24308,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24309,grade,Numeric,0.005,0,True,65,100,84,"[Mod-Num(1,3,7),LoadGrade-Num(10,10,2),SubmitD(6,2,6),Set-12-Num(1,15,10),Set-7-Num(9,9,8),SubmitD(15,11,12),TestNumLess-Num(5,4,14),TestNumGreaterTEqu-Num(10,1,7),Dec-Num(7,9,10),LoadThreshD-Num(15,0,6),CopyMem-Num(8,5,5),TestNumNEqu-Num(1,9,12),Set-6-Num(7,4,9),SwapMem-Num(1,3,1),Set-15-Num(5,0,11),SubmitF(4,1,12),TestNumLess-Num(5,12,14),TestNumGreaterTEqu-Num(10,1,7),Dec-Num(7,3,10),Set-15-Num(15,0,6),IfNot-Num(7,2,0),Set-8-Num(8,9,12),SwapMem-Num(1,2,1),Not-Num(11,3,12),LoadThreshC-Num(9,13,0),Set-3-Num(13,15,9),SubmitD(10,11,12),While-Num(5,0,2),TestNumGreaterTEqu-Num(10,1,7),Dec-Num(7,9,10),LoadThreshC-Num(13,4,5),Div-Num(15,0,3),Set-15-Num(15,0,6),Set-13-Num(11,2,3),IfNot-Num(7,2,0),CopyMem-Num(8,5,5),LoadGrade-Num(4,9,12),Set-6-Num(1,4,14),SwapMem-Num(1,15,1),Set-13-Num(0,11,1),Not-Num(11,9,12),LoadThreshA-Num(13,3,11),SubmitF(4,1,12),Floor-Num(4,12,9),SubmitF(2,8,15),Set-11-Num(9,13,14),SubmitB(8,0,4),Set-1-Num(3,11,15),Set-7-Num(14,11,6),IfNot-Num(6,13,12),LoadThreshB-Num(1,13,14),Set-8-Num(13,15,9),TestNumGreaterTEqu-Num(10,1,7),Dec-Num(7,2,10),SubmitC(13,0,6),IfNot-Num(7,3,0),SwapMem-Num(1,10,8),Not-Num(11,9,12),LoadThreshA-Num(5,0,12),TestNumGreater-Num(2,1,12),Set-11-Num(9,5,14),LoadThreshA-Num(8,5,0),Sub-Num(8,11,10),SubmitD(5,5,8),SubmitA(12,6,12)]"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24310,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24311,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24312,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24313,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24314,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24315,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24316,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24317,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24318,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24319,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24320,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24321,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24322,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24323,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24324,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24325,grade,Numeric,0.005,0,True,107,100,98,"[Mod-Num(12,9,5),TestNumLessTEqu-Num(4,6,8),LoadGrade-Num(15,15,1),Sub-Num(2,15,12),Set-15-Num(8,9,2),SubmitD(1,2,15),Set-15-Num(8,8,12),LoadThreshD-Num(13,10,3),Dec-Num(12,7,2),SubmitD(1,3,3),LoadThreshA-Num(7,11,11),LoadThreshA-Num(10,15,3),Set-3-Num(11,15,4),Floor-Num(6,4,10),LoadThreshD-Num(7,8,2),TestNumLessTEqu-Num(3,4,1),TestNumNEqu-Num(12,8,4),SubmitB(13,12,5),Set-6-Num(0,6,7),TestNumGreater-Num(15,13,11),LoadGrade-Num(8,13,7),Dec-Num(10,11,4),TestNumLess-Num(2,12,11),SubmitF(12,15,8),Set-2-Num(9,4,3),Countdown-Num(1,7,4),Dec-Num(3,1,12),LoadGrade-Num(7,7,12),Inc-Num(15,15,1),TestNumEqu-Num(11,8,3),Set-1-Num(2,9,7),CopyMem-Num(7,6,13),Set-2-Num(6,7,0),TestNumLess-Num(0,0,8),SubmitC(7,14,9),TestNumEqu-Num(5,9,9),TestNumGreaterTEqu-Num(10,7,13),LoadThreshB-Num(5,8,3),LoadGrade-Num(4,7,1),Set-2-Num(4,3,13),Set-0-Num(10,1,10),Set-4-Num(7,3,6),Set-3-Num(7,4,7),SubmitD(7,7,8),TestNumLess-Num(12,1,1),Set-9-Num(0,2,4),TestNumLess-Num(5,15,2),If-Num(2,2,15),Set-16-Num(15,9,12),Set-5-Num(1,7,12),SubmitA(5,5,15),Countdown-Num(12,10,13),SubmitC(2,5,9),TestNumNEqu-Num(14,14,15),Set-14-Num(4,12,4),TestNumGreaterTEqu-Num(1,3,1),SwapMem-Num(5,0,6),LoadThreshD-Num(7,2,3),TestNumNEqu-Num(12,13,7),SubmitA(6,2,12),TestNumNEqu-Num(15,13,5),Set-1-Num(14,0,7),Set-1-Num(3,2,6),While-Num(5,11,0),SubmitB(13,0,2),SubmitD(1,3,1),SwapMem-Num(5,0,6),SubmitA(6,2,12),TestNumNEqu-Num(15,13,5),Set-1-Num(14,0,7),Set-1-Num(3,2,6),While-Num(5,11,0),SubmitB(13,0,2),If-Num(2,2,15),Set-7-Num(15,12,12),Set-5-Num(7,0,2),Set-13-Num(2,10,14),Set-4-Num(15,13,6),If-Num(11,11,3),Set-15-Num(12,15,2),SwapMem-Num(7,12,9),Break(12,7,8),Set-14-Num(4,12,4),TestNumEqu-Num(5,7,9),TestNumLess-Num(0,11,5),TestNumNEqu-Num(12,7,6),Set-12-Num(15,2,14),SubmitB(1,6,0),LoadThreshD-Num(7,2,9),TestNumNEqu-Num(12,4,5),SubmitA(15,2,6),Set-7-Num(14,3,11),SubmitB(3,2,14),Div-Num(13,0,4),TestNumLess-Num(6,6,1),Set-7-Num(15,12,8),TestNumGreater-Num(0,5,1),SubmitD(1,3,3),Inc-Num(14,15,0),SwapMem-Num(1,0,6),Mod-Num(2,8,4),SubmitA(15,4,12),SubmitB(13,0,2),Floor-Num(12,1,9),SubmitA(5,11,4),Set-16-Num(14,12,12),SubmitF(7,13,15)]"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24326,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24327,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24328,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24329,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_grade__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,24330,grade,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
